,Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,Variant.1,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
19224,Case 4125,Assign seriousness,Value 1,2011/11/24 09:27:50.000,Variant 1,1,Variant 1,Value 1,Value 191,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19225,Case 4125,Take in charge ticket,Value 1,2011/11/25 10:51:06.000,Variant 1,1,Variant 1,Value 1,Value 191,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19226,Case 4125,Resolve ticket,Value 1,2011/11/25 15:10:05.000,Variant 1,1,Variant 1,Value 1,Value 191,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19227,Case 4125,Closed,Value 5,2011/12/27 09:30:40.000,Variant 1,1,Variant 1,Value 1,Value 191,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19228,Case 4126,Assign seriousness,Value 2,2011/10/06 08:38:15.000,Variant 2,2,Variant 2,Value 1,Value 32,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19229,Case 4126,Take in charge ticket,Value 2,2011/10/21 09:00:59.000,Variant 2,2,Variant 2,Value 1,Value 32,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19230,Case 4126,Wait,Value 2,2011/10/24 08:19:54.000,Variant 2,2,Variant 2,Value 1,Value 32,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19231,Case 4126,Resolve ticket,Value 2,2011/10/26 09:36:01.000,Variant 2,2,Variant 2,Value 1,Value 32,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19232,Case 4126,Closed,Value 5,2011/11/25 11:01:51.000,Variant 2,2,Variant 2,Value 1,Value 32,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19233,Case 4127,Assign seriousness,Value 4,2013/03/06 14:02:14.000,Variant 1,1,Variant 1,Value 1,Value 31,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19234,Case 4127,Take in charge ticket,Value 2,2013/04/08 08:09:18.000,Variant 1,1,Variant 1,Value 1,Value 31,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19235,Case 4127,Resolve ticket,Value 2,2013/04/16 08:54:59.000,Variant 1,1,Variant 1,Value 1,Value 31,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19236,Case 4127,Closed,Value 3,2013/05/01 08:55:17.000,Variant 1,1,Variant 1,Value 1,Value 31,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19237,Case 4128,Insert ticket,Value 6,2010/10/18 07:41:00.000,Variant 90,90,Variant 90,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
19238,Case 4128,Assign seriousness,Value 6,2010/10/18 07:46:57.000,Variant 90,90,Variant 90,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
19239,Case 4128,Take in charge ticket,Value 6,2010/10/18 07:56:01.000,Variant 90,90,Variant 90,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
19240,Case 4128,Wait,Value 6,2010/10/18 07:57:03.000,Variant 90,90,Variant 90,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
19241,Case 4128,Take in charge ticket,Value 2,2010/10/18 13:54:23.000,Variant 90,90,Variant 90,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
19242,Case 4128,Wait,Value 2,2010/10/18 13:55:01.000,Variant 90,90,Variant 90,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
19243,Case 4128,Take in charge ticket,Value 2,2010/10/19 07:15:36.000,Variant 90,90,Variant 90,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
19244,Case 4128,Resolve ticket,Value 2,2010/10/19 07:21:31.000,Variant 90,90,Variant 90,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
19245,Case 4128,Closed,Value 5,2010/11/26 08:10:30.000,Variant 90,90,Variant 90,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
19246,Case 4129,Assign seriousness,Value 13,2012/04/03 14:18:14.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19247,Case 4129,Take in charge ticket,Value 13,2012/04/03 14:18:23.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19248,Case 4129,Resolve ticket,Value 13,2012/04/06 09:58:03.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19249,Case 4129,Closed,Value 5,2012/05/04 14:20:31.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19250,Case 4130,Insert ticket,Value 7,2010/09/24 08:16:06.000,Variant 7,7,Variant 7,Value 1,Value 97,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19251,Case 4130,Assign seriousness,Value 2,2010/09/24 08:39:24.000,Variant 7,7,Variant 7,Value 1,Value 97,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19252,Case 4130,Take in charge ticket,Value 2,2010/09/24 08:41:33.000,Variant 7,7,Variant 7,Value 1,Value 97,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19253,Case 4130,Resolve ticket,Value 2,2010/09/24 09:22:24.000,Variant 7,7,Variant 7,Value 1,Value 97,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19254,Case 4130,Closed,Value 5,2010/10/29 08:20:19.000,Variant 7,7,Variant 7,Value 1,Value 97,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19255,Case 4131,Assign seriousness,Value 1,2012/05/03 14:59:08.000,Variant 1,1,Variant 1,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19256,Case 4131,Take in charge ticket,Value 1,2012/05/03 14:59:34.000,Variant 1,1,Variant 1,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19257,Case 4131,Resolve ticket,Value 1,2012/05/03 15:34:16.000,Variant 1,1,Variant 1,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19258,Case 4131,Closed,Value 5,2012/06/20 15:00:33.000,Variant 1,1,Variant 1,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19259,Case 4132,Assign seriousness,Value 1,2011/12/21 11:21:53.000,Variant 6,6,Variant 6,Value 1,Value 116,Value 6,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
19260,Case 4132,Take in charge ticket,Value 1,2011/12/21 11:22:09.000,Variant 6,6,Variant 6,Value 1,Value 116,Value 6,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
19261,Case 4132,Resolve ticket,Value 1,2011/12/21 15:53:12.000,Variant 6,6,Variant 6,Value 1,Value 116,Value 6,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
19262,Case 4132,Resolve ticket,Value 1,2011/12/21 15:53:12.000,Variant 6,6,Variant 6,Value 1,Value 116,Value 6,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
19263,Case 4132,Closed,Value 5,2012/01/25 11:30:25.000,Variant 6,6,Variant 6,Value 1,Value 116,Value 6,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
19264,Case 4133,Assign seriousness,Value 1,2011/12/19 08:19:43.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19265,Case 4133,Take in charge ticket,Value 9,2011/12/22 14:37:20.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19266,Case 4133,Resolve ticket,Value 9,2011/12/22 15:26:14.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19267,Case 4133,Closed,Value 5,2012/01/19 08:24:07.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19268,Case 4134,Assign seriousness,Value 8,2011/06/30 10:08:34.000,Variant 4,4,Variant 4,Value 1,Value 18,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19269,Case 4134,Assign seriousness,Value 8,2011/06/30 10:09:10.000,Variant 4,4,Variant 4,Value 1,Value 18,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19270,Case 4134,Take in charge ticket,Value 9,2011/06/30 10:14:26.000,Variant 4,4,Variant 4,Value 1,Value 18,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19271,Case 4134,Resolve ticket,Value 9,2011/06/30 10:35:13.000,Variant 4,4,Variant 4,Value 1,Value 18,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19272,Case 4134,Closed,Value 5,2011/08/02 10:11:50.000,Variant 4,4,Variant 4,Value 1,Value 18,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19273,Case 4135,Assign seriousness,Value 1,2012/01/18 11:43:06.000,Variant 1,1,Variant 1,Value 1,Value 180,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19274,Case 4135,Take in charge ticket,Value 1,2012/01/18 11:43:25.000,Variant 1,1,Variant 1,Value 1,Value 180,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19275,Case 4135,Resolve ticket,Value 13,2012/01/20 11:37:43.000,Variant 1,1,Variant 1,Value 1,Value 180,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19276,Case 4135,Closed,Value 5,2012/02/18 11:50:14.000,Variant 1,1,Variant 1,Value 1,Value 180,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19277,Case 4136,Assign seriousness,Value 6,2012/01/24 15:06:42.000,Variant 1,1,Variant 1,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
19278,Case 4136,Take in charge ticket,Value 6,2012/01/24 16:45:04.000,Variant 1,1,Variant 1,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
19279,Case 4136,Resolve ticket,Value 6,2012/01/30 09:02:45.000,Variant 1,1,Variant 1,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
19280,Case 4136,Closed,Value 5,2012/03/23 15:10:41.000,Variant 1,1,Variant 1,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
19281,Case 4137,Assign seriousness,Value 13,2011/08/23 07:58:18.000,Variant 4,4,Variant 4,Value 1,Value 58,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19282,Case 4137,Assign seriousness,Value 7,2011/08/23 12:15:20.000,Variant 4,4,Variant 4,Value 1,Value 58,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19283,Case 4137,Take in charge ticket,Value 7,2011/08/23 12:19:54.000,Variant 4,4,Variant 4,Value 1,Value 58,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19284,Case 4137,Resolve ticket,Value 7,2011/08/23 12:20:03.000,Variant 4,4,Variant 4,Value 1,Value 58,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19285,Case 4137,Closed,Value 5,2011/09/25 08:00:45.000,Variant 4,4,Variant 4,Value 1,Value 58,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19290,Case 4139,Assign seriousness,Value 1,2011/09/30 15:14:12.000,Variant 5,5,Variant 5,Value 1,Value 361,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19291,Case 4139,Resolve ticket,Value 2,2011/10/04 13:10:35.000,Variant 5,5,Variant 5,Value 1,Value 361,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19292,Case 4139,Closed,Value 5,2011/11/02 16:20:27.000,Variant 5,5,Variant 5,Value 1,Value 361,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19293,Case 4140,Assign seriousness,Value 8,2011/01/27 14:49:03.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19294,Case 4140,Take in charge ticket,Value 8,2011/01/27 15:12:40.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19295,Case 4140,Resolve ticket,Value 8,2011/01/27 15:12:53.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19296,Case 4140,Closed,Value 5,2011/03/01 14:50:37.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19297,Case 4141,Assign seriousness,Value 8,2010/12/23 16:39:25.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 2,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
19298,Case 4141,Take in charge ticket,Value 2,2010/12/27 14:45:16.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 2,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
19299,Case 4141,Resolve ticket,Value 2,2011/01/11 11:10:32.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 2,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
19300,Case 4141,Closed,Value 5,2011/02/10 11:10:57.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 2,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
19301,Case 4142,Assign seriousness,Value 1,2012/06/27 08:07:48.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
19302,Case 4142,Take in charge ticket,Value 1,2012/06/28 07:31:56.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
19303,Case 4142,Wait,Value 1,2012/07/02 07:03:25.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
19304,Case 4142,Resolve ticket,Value 2,2012/07/11 10:24:38.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
19305,Case 4142,Closed,Value 5,2012/08/10 12:30:34.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
19306,Case 4143,Insert ticket,Value 11,2010/04/12 12:55:33.000,Variant 7,7,Variant 7,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
19307,Case 4143,Assign seriousness,Value 11,2010/04/12 12:56:48.000,Variant 7,7,Variant 7,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
19308,Case 4143,Take in charge ticket,Value 11,2010/04/12 12:56:56.000,Variant 7,7,Variant 7,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
19309,Case 4143,Resolve ticket,Value 11,2010/04/12 13:00:32.000,Variant 7,7,Variant 7,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
19310,Case 4143,Closed,Value 5,2010/05/13 13:01:33.000,Variant 7,7,Variant 7,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
19311,Case 4144,Assign seriousness,Value 1,2011/10/11 13:29:40.000,Variant 1,1,Variant 1,Value 1,Value 96,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
19312,Case 4144,Take in charge ticket,Value 6,2011/10/17 13:33:58.000,Variant 1,1,Variant 1,Value 1,Value 96,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
19313,Case 4144,Resolve ticket,Value 6,2011/10/21 13:53:18.000,Variant 1,1,Variant 1,Value 1,Value 96,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
19314,Case 4144,Closed,Value 5,2011/11/11 14:30:23.000,Variant 1,1,Variant 1,Value 1,Value 96,Value 2,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
19315,Case 4145,Assign seriousness,Value 13,2013/01/09 14:12:19.000,Variant 1,1,Variant 1,Value 1,Value 146,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
19316,Case 4145,Take in charge ticket,Value 2,2013/01/22 09:13:55.000,Variant 1,1,Variant 1,Value 1,Value 146,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
19317,Case 4145,Resolve ticket,Value 2,2013/02/04 15:22:29.000,Variant 1,1,Variant 1,Value 1,Value 146,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
19318,Case 4145,Closed,Value 3,2013/02/19 15:22:47.000,Variant 1,1,Variant 1,Value 1,Value 146,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
19319,Case 4146,Assign seriousness,Value 8,2011/01/03 14:26:44.000,Variant 1,1,Variant 1,Value 1,Value 108,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19320,Case 4146,Take in charge ticket,Value 8,2011/01/03 15:52:22.000,Variant 1,1,Variant 1,Value 1,Value 108,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19321,Case 4146,Resolve ticket,Value 8,2011/01/03 15:53:39.000,Variant 1,1,Variant 1,Value 1,Value 108,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19322,Case 4146,Closed,Value 5,2011/02/16 14:30:53.000,Variant 1,1,Variant 1,Value 1,Value 108,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19323,Case 4147,Assign seriousness,Value 13,2013/01/21 15:07:53.000,Variant 2,2,Variant 2,Value 1,Value 12,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19324,Case 4147,Take in charge ticket,Value 2,2013/02/06 17:07:27.000,Variant 2,2,Variant 2,Value 1,Value 12,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19325,Case 4147,Wait,Value 2,2013/02/26 13:59:28.000,Variant 2,2,Variant 2,Value 1,Value 12,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19326,Case 4147,Resolve ticket,Value 2,2013/02/27 10:15:06.000,Variant 2,2,Variant 2,Value 1,Value 12,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19327,Case 4147,Closed,Value 3,2013/03/14 10:15:20.000,Variant 2,2,Variant 2,Value 1,Value 12,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19328,Case 4148,Assign seriousness,Value 2,2011/07/28 07:30:47.000,Variant 9,9,Variant 9,Value 1,Value 110,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19329,Case 4148,Take in charge ticket,Value 13,2011/07/29 07:43:10.000,Variant 9,9,Variant 9,Value 1,Value 110,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19330,Case 4148,Resolve ticket,Value 13,2011/07/29 09:02:04.000,Variant 9,9,Variant 9,Value 1,Value 110,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19331,Case 4148,Take in charge ticket,Value 12,2011/08/09 07:30:19.000,Variant 9,9,Variant 9,Value 1,Value 110,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19332,Case 4148,Resolve ticket,Value 9,2011/08/25 14:35:25.000,Variant 9,9,Variant 9,Value 1,Value 110,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19333,Case 4148,Closed,Value 5,2011/09/09 14:35:48.000,Variant 9,9,Variant 9,Value 1,Value 110,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
19334,Case 4149,Assign seriousness,Value 18,2013/11/04 14:57:27.000,Variant 2,2,Variant 2,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19335,Case 4149,Take in charge ticket,Value 9,2013/11/07 11:25:00.000,Variant 2,2,Variant 2,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19336,Case 4149,Wait,Value 9,2013/11/20 13:19:15.000,Variant 2,2,Variant 2,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19337,Case 4149,Resolve ticket,Value 9,2013/12/13 14:40:21.000,Variant 2,2,Variant 2,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19338,Case 4149,Closed,Value 3,2013/12/28 14:40:40.000,Variant 2,2,Variant 2,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19339,Case 4150,Assign seriousness,Value 15,2010/06/16 13:27:22.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
19340,Case 4150,Wait,Value 12,2010/06/21 09:53:33.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
19341,Case 4150,Take in charge ticket,Value 2,2010/06/23 15:00:18.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
19342,Case 4150,Resolve ticket,Value 9,2010/07/02 14:06:43.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
19343,Case 4150,Closed,Value 5,2010/07/17 14:06:54.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
19344,Case 4151,Assign seriousness,Value 1,2012/06/27 07:38:52.000,Variant 1,1,Variant 1,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19345,Case 4151,Take in charge ticket,Value 1,2012/06/27 07:44:03.000,Variant 1,1,Variant 1,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19346,Case 4151,Resolve ticket,Value 2,2012/07/12 09:30:21.000,Variant 1,1,Variant 1,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19347,Case 4151,Closed,Value 5,2012/08/11 09:30:29.000,Variant 1,1,Variant 1,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
19348,Case 4152,Assign seriousness,Value 8,2011/06/21 07:42:32.000,Variant 4,4,Variant 4,Value 1,Value 317,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19349,Case 4152,Assign seriousness,Value 8,2011/06/21 07:42:47.000,Variant 4,4,Variant 4,Value 1,Value 317,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19350,Case 4152,Take in charge ticket,Value 13,2011/06/23 10:48:23.000,Variant 4,4,Variant 4,Value 1,Value 317,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19351,Case 4152,Resolve ticket,Value 13,2011/06/28 13:59:04.000,Variant 4,4,Variant 4,Value 1,Value 317,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19352,Case 4152,Closed,Value 5,2011/07/22 07:50:39.000,Variant 4,4,Variant 4,Value 1,Value 317,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19353,Case 4153,Assign seriousness,Value 1,2011/11/04 09:17:14.000,Variant 3,3,Variant 3,Value 1,Value 78,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19354,Case 4153,Take in charge ticket,Value 9,2011/11/04 13:29:36.000,Variant 3,3,Variant 3,Value 1,Value 78,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19355,Case 4153,Wait,Value 9,2011/11/04 16:07:38.000,Variant 3,3,Variant 3,Value 1,Value 78,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19356,Case 4153,Take in charge ticket,Value 4,2011/11/09 09:49:30.000,Variant 3,3,Variant 3,Value 1,Value 78,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19357,Case 4153,Resolve ticket,Value 4,2011/11/09 13:46:00.000,Variant 3,3,Variant 3,Value 1,Value 78,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19358,Case 4153,Closed,Value 5,2011/12/09 12:00:37.000,Variant 3,3,Variant 3,Value 1,Value 78,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
19359,Case 4154,Assign seriousness,Value 2,2012/10/10 15:33:37.000,Variant 1,1,Variant 1,Value 1,Value 41,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
19360,Case 4154,Take in charge ticket,Value 2,2012/11/02 10:53:36.000,Variant 1,1,Variant 1,Value 1,Value 41,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
19361,Case 4154,Resolve ticket,Value 2,2012/11/13 11:59:06.000,Variant 1,1,Variant 1,Value 1,Value 41,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
19362,Case 4154,Closed,Value 3,2012/11/28 11:59:20.000,Variant 1,1,Variant 1,Value 1,Value 41,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
19363,Case 4155,Assign seriousness,Value 1,2012/05/04 07:07:39.000,Variant 2,2,Variant 2,Value 1,Value 158,Value 5,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
19364,Case 4155,Take in charge ticket,Value 2,2012/05/09 08:24:58.000,Variant 2,2,Variant 2,Value 1,Value 158,Value 5,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
